Suburb,Address,Rooms,Price,Method,Type,SellerG,Date,Distance,Regionname,Propertycount,Postcode,Bedroom2,Bathroom,Car,Landsize,YearBuilt,CouncilArea,Lat,Lng
Altona,4/57 Blyth St,3,730000,SP,u,Barlow,13/08/2016,13.8,Western Metropolitan,5301,3018,3,2,1,69,2014,Hobsons Bay,-37.868,144.8286
Altona,164 Maidstone St,3,635000,S,h,Sweeney,14/05/2016,13.8,Western Metropolitan,5301,3018,3,1,4,625,1960,Hobsons Bay,-37.8611,144.8114
Altona,3/25 Rayner St,2,620000,SP,u,hockingstuart,14/05/2016,13.8,Western Metropolitan,5301,3018,2,1,1,168,2022,Hobsons Bay,-37.8676,144.8202
Altona,3/46 Sargood St,2,447000,S,u,Burnham,15/10/2016,13.8,Western Metropolitan,5301,3018,2,1,1,137,1990,Hobsons Bay,-37.8655,144.8299
Altona,1/57 Blyth St,3,730000,SP,u,Barlow,16/04/2016,13.8,Western Metropolitan,5301,3018,3,2,1,70,2022,Hobsons Bay,-37.868,144.8287
Altona,22 Fenfield St,3,678000,S,h,hockingstuart,16/04/2016,13.8,Western Metropolitan,5301,3018,3,1,2,606,1950,Hobsons Bay,-37.8608,144.8124
Altona,5/8 David St,2,580000,PI,u,Biggin,16/07/2016,13.8,Western Metropolitan,5301,3018,2,2,1,175,2013,Hobsons Bay,-37.8687,144.8268
Altona,1/28 Seves St,3,712000,S,h,hockingstuart,17/09/2016,13.8,Western Metropolitan,5301,3018,3,1,2,363,2022,Hobsons Bay,-37.8674,144.8375
Altona,27 McIntyre Dr,3,840000,SP,h,Greg,18/03/2017,13.8,Western Metropolitan,5301,3018,3,2,2,534,1965,Hobsons Bay,-37.86,144.8245
Altona,4 Boyd St,3,980000,S,h,Barlow,19/11/2016,13.8,Western Metropolitan,5301,3018,3,1,2,724,2022,Hobsons Bay,-37.8672,144.817
Altona,12 Spear Ct,3,605100,S,t,hockingstuart,22/05/2016,13.8,Western Metropolitan,5301,3018,3,2,0,265,2022,Hobsons Bay,-37.8583,144.8172
Altona,185 Queen St,3,880000,PI,h,Barlow,22/08/2016,13.8,Western Metropolitan,5301,3018,3,3,1,577,2022,Hobsons Bay,-37.8699,144.8235
Altona,3/20 Mulga St,3,577000,S,u,Williams,23/04/2016,13.8,Western Metropolitan,5301,3018,3,2,1,205,2007,Hobsons Bay,-37.8684,144.815
Altona,51 Millers Rd,4,1030000,S,h,Barlow,25/02/2017,13.8,Western Metropolitan,5301,3018,4,1,0,797,2022,Hobsons Bay,-37.8663,144.8387
Altona,2/119 Railway St N,3,605000,S,u,Barlow,25/02/2017,13.8,Western Metropolitan,5301,3018,3,1,2,181,2022,Hobsons Bay,-37.8659,144.822
Altona,24 McIntyre Dr,3,753000,S,h,Barlow,27/06/2016,13.8,Western Metropolitan,5301,3018,3,2,2,529,2022,Hobsons Bay,-37.8612,144.8247
Altona,104 Maidstone St,2,857000,SP,h,hockingstuart,27/11/2016,13.8,Western Metropolitan,5301,3018,2,2,1,675,1950,Hobsons Bay,-37.8653,144.8129
Altona,49 Bent St,3,1500000,S,h,Barlow,28/05/2016,13.8,Western Metropolitan,5301,3018,3,1,1,929,2022,Hobsons Bay,-37.8651,144.832
Altona,5/57 Blyth St,3,730000,SP,u,Barlow,28/05/2016,13.8,Western Metropolitan,5301,3018,3,2,1,70,2014,Hobsons Bay,-37.868,144.8285
Altona,15 Kookaburra St,3,900000,S,h,Sweeney,28/05/2016,13.8,Western Metropolitan,5301,3018,3,1,4,697,2022,Hobsons Bay,-37.871,144.8075
Altona,219 Civic Pde,3,740000,S,h,Greg,28/08/2016,13.8,Western Metropolitan,5301,3018,3,1,2,604,2022,Hobsons Bay,-37.8631,144.8195
Altona,3 Curtin Ct,4,931000,S,h,Sweeney,28/08/2016,13.8,Western Metropolitan,5301,3018,4,2,3,532,1970,Hobsons Bay,-37.8637,144.8365
Altona,2/60 David St,2,535600,SP,h,Compton,30/07/2016,13.8,Western Metropolitan,5301,3018,2,1,1,154,1996,Hobsons Bay,-37.8646,144.8272
Altona North,45 Hearn St,5,1085000,S,h,FN,3/9/2016,11.1,Western Metropolitan,5132,3025,5,3,6,592,1965,Hobsons Bay,-37.8388,144.8567
Altona North,4 Knapp St,3,781000,S,h,Jas,3/9/2016,11.1,Western Metropolitan,5132,3025,3,1,2,533,1970,Hobsons Bay,-37.8291,144.835
Altona North,21 Hatherley Gr,3,750000,SP,h,Jas,4/3/2017,11.1,Western Metropolitan,5132,3025,3,1,3,554,2022,Hobsons Bay,-37.8449,144.85
Altona North,3/66 Marion St,2,421000,S,t,hockingstuart,4/3/2017,11.1,Western Metropolitan,5132,3025,2,1,1,77,2009,Hobsons Bay,-37.8351,144.8529
Altona North,153 Mills St,3,1405000,S,h,Sweeney,4/3/2017,11.1,Western Metropolitan,5132,3025,3,1,3,655,2022,Hobsons Bay,-37.8338,144.8562
Altona North,33 Carthy St,3,683000,S,h,FN,4/6/2016,11.1,Western Metropolitan,5132,3025,3,1,2,534,1967,Hobsons Bay,-37.8284,144.8355
Altona North,16 Harris St,3,623000,S,h,Sweeney,4/6/2016,11.1,Western Metropolitan,5132,3025,3,1,3,540,2022,Hobsons Bay,-37.8267,144.8368
Altona North,1/5 Little St,3,720000,VB,h,Greg,6/8/2016,11.1,Western Metropolitan,5132,3025,3,2,1,0,2012,Hobsons Bay,-37.8379,144.8583
Altona North,1/95 Mills St,3,588000,S,h,Williams,7/5/2016,11.1,Western Metropolitan,5132,3025,3,1,1,328,1970,Hobsons Bay,-37.838,144.8555
Altona North,5 Binns St,3,710000,PI,h,Village,7/11/2016,11.1,Western Metropolitan,5132,3025,3,1,3,540,1960,Hobsons Bay,-37.8294,144.8378
Altona North,25 Allan St,4,875000,SP,h,Jas,8/10/2016,11.1,Western Metropolitan,5132,3025,3,1,4,559,1965,Hobsons Bay,-37.8448,144.8529
Altona North,21 Hatherley Gr,3,700000,VB,h,Jas,10/12/2016,11.1,Western Metropolitan,5132,3025,3,1,3,554,2022,Hobsons Bay,-37.8449,144.85
Altona North,1/256 Mason St,2,640000,S,t,Williams,11/3/2017,11.1,Western Metropolitan,5132,3025,2,1,1,252,1965,Hobsons Bay,-37.8397,144.8602
Altona North,21 Allan St,4,650000,SP,h,Williams,12/6/2016,11.1,Western Metropolitan,5132,3025,4,1,4,558,2022,Hobsons Bay,-37.8451,144.8529
Altona North,2/36 May St,3,675000,S,h,hockingstuart,14/05/2016,11.1,Western Metropolitan,5132,3025,3,2,2,171,2012,Hobsons Bay,-37.8337,144.8554
Altona North,11 Beevers St,3,708000,S,h,Greg,15/10/2016,11.1,Western Metropolitan,5132,3025,3,1,2,585,1960,Hobsons Bay,-37.8258,144.8523
Altona North,10 Murphy St,4,965000,SP,h,Gunn&Co,15/10/2016,11.1,Western Metropolitan,5132,3025,4,1,4,851,2022,Hobsons Bay,-37.8345,144.8444
Altona North,16 Beevers St,3,680000,S,h,Sweeney,19/11/2016,11.1,Western Metropolitan,5132,3025,3,1,3,551,2022,Hobsons Bay,-37.8254,144.8514
Altona North,21 Neal Ct,3,770000,SP,h,hockingstuart,19/11/2016,11.1,Western Metropolitan,5132,3025,3,1,3,602,2022,Hobsons Bay,-37.8327,144.8451
Altona North,31 Duosa Rd,3,923000,S,h,Greg,22/05/2016,11.1,Western Metropolitan,5132,3025,3,1,2,740,2022,Hobsons Bay,-37.8269,144.8455
Altona North,252 Millers Rd,4,693000,SP,h,Raine&Horne,22/05/2016,11.1,Western Metropolitan,5132,3025,4,2,4,315,2008,Hobsons Bay,-37.8391,144.8467
Altona North,1/156 Chambers Rd,3,620000,SP,h,Hunter,22/08/2016,11.1,Western Metropolitan,5132,3025,5,2,2,276,2010,Hobsons Bay,-37.8262,144.8443
Altona North,2 Gadsden St,3,728500,S,h,Jas,22/08/2016,11.1,Western Metropolitan,5132,3025,3,1,1,531,1960,Hobsons Bay,-37.8277,144.8385
Altona North,24 Hansen St,3,931000,S,h,hockingstuart,22/08/2016,11.1,Western Metropolitan,5132,3025,3,2,1,590,1950,Hobsons Bay,-37.8382,144.8649
Altona North,4 Prismall St,3,988000,S,h,Sweeney,22/08/2016,11.1,Western Metropolitan,5132,3025,3,1,4,715,2008,Hobsons Bay,-37.8423,144.8632
Altona North,122 McIntosh Rd,3,590000,S,h,Village,23/04/2016,11.1,Western Metropolitan,5132,3025,3,1,2,561,2022,Hobsons Bay,-37.8444,144.8491
Altona North,35 May St,2,610000,S,h,RT,24/09/2016,11.1,Western Metropolitan,5132,3025,2,1,2,691,2022,Hobsons Bay,-37.834,144.8553
Altona North,6 Hill St,3,815000,S,h,hockingstuart,25/02/2017,11.1,Western Metropolitan,5132,3025,3,2,3,555,1960,Hobsons Bay,-37.8318,144.8388
Altona North,84 May St,4,970000,S,h,Greg,25/02/2017,11.1,Western Metropolitan,5132,3025,4,1,2,708,2022,Hobsons Bay,-37.833,144.8494
Altona North,155 Chambers Rd,4,760000,S,h,Hunter,27/06/2016,11.1,Western Metropolitan,5132,3025,4,1,3,668,2022,Hobsons Bay,-37.8262,144.8439
Altona North,268d Mason St,4,847500,S,t,RT,27/06/2016,11.1,Western Metropolitan,5132,3025,4,3,1,252,2022,Hobsons Bay,-37.8393,144.8568
Altona North,5 Cresser St,4,1200000,SP,h,RT,27/11/2016,11.1,Western Metropolitan,5132,3025,4,1,4,633,1960,Hobsons Bay,-37.8375,144.8541
Altona North,107 McIntosh Rd,3,700000,SP,h,Hunter,27/11/2016,11.1,Western Metropolitan,5132,3025,3,1,1,557,2022,Hobsons Bay,-37.8441,144.8505
Altona North,10 Knapp St,3,625000,PI,h,Hunter,28/05/2016,11.1,Western Metropolitan,5132,3025,3,1,1,536,2022,Hobsons Bay,-37.8285,144.8351
Altona North,4/221 Blackshaws Rd,2,292000,S,u,Jas,28/08/2016,11.1,Western Metropolitan,5132,3025,2,1,1,153,1970,Hobsons Bay,-37.8332,144.8649
Armadale,8/19 Mercer Rd,2,599000,S,u,Jellis,3/9/2016,6.3,Southern Metropolitan,4836,3143,2,1,1,0,1964,Stonnington,-37.8543,145.0262
Armadale,1/42 Adelaide St,2,550000,VB,u,Noel,3/12/2016,6.3,Southern Metropolitan,4836,3143,2,1,0,861,2022,Stonnington,-37.8539,145.0284
Armadale,14/71 Denbigh Rd,3,995000,S,u,Marshall,3/12/2016,6.3,Southern Metropolitan,4836,3143,3,2,2,0,1998,Stonnington,-37.8552,145.016
Armadale,4/769 High St,3,1205000,S,t,Jellis,3/12/2016,6.3,Southern Metropolitan,4836,3143,3,2,2,101,2000,Stonnington,-37.854,145.0135
Armadale,7 Llaneast St,3,1939000,S,h,Jellis,3/12/2016,6.3,Southern Metropolitan,4836,3143,3,2,2,296,1889,Stonnington,-37.8614,145.0274
Armadale,9/55 Northcote Rd,1,421500,S,u,Biggin,3/12/2016,6.3,Southern Metropolitan,4836,3143,1,1,0,0,2022,Stonnington,-37.853,145.0167
Armadale,28 Cambridge St,3,1870000,S,h,Hodges,4/3/2017,6.3,Southern Metropolitan,4836,3143,3,1,1,217,1888,Stonnington,-37.8592,145.0182
Armadale,3/16 Fulton St,2,678000,S,u,hockingstuart,4/3/2017,6.3,Southern Metropolitan,4836,3143,2,1,2,0,2022,Stonnington,-37.8538,145.0127
Armadale,3/20 Mercer Rd,3,1918000,SP,t,Jellis,4/3/2017,6.3,Southern Metropolitan,4836,3143,3,2,2,0,1995,Stonnington,-37.8537,145.0267
Armadale,1/77 Wattletree Rd,2,660000,SP,u,hockingstuart,4/3/2017,6.3,Southern Metropolitan,4836,3143,2,1,1,0,2022,Stonnington,-37.8619,145.0257
Armadale,12 Willis St,3,2050000,S,h,Marshall,4/3/2017,6.3,Southern Metropolitan,4836,3143,3,2,1,205,1910,Stonnington,-37.8574,145.0281
Armadale,8/71 Denbigh Rd,2,700000,VB,u,Jellis,4/6/2016,6.3,Southern Metropolitan,4836,3143,2,1,2,0,2022,Stonnington,-37.8552,145.016
Armadale,11/17 Myamyn St,2,3625000,S,u,Jellis,4/6/2016,6.3,Southern Metropolitan,4836,3143,3,2,2,0,2006,Stonnington,-37.8555,145.0291
Armadale,526 Orrong Rd,4,3000000,VB,h,Jellis,4/6/2016,6.3,Southern Metropolitan,4836,3143,4,2,2,1581,1934,Stonnington,-37.858,145.0111
Armadale,553 Dandenong Rd,5,1525000,PI,h,Jellis,7/5/2016,6.3,Southern Metropolitan,4836,3143,8,2,2,693,2022,Stonnington,-37.8638,145.0229
Armadale,9/19 Mercer Rd,3,735000,PI,u,Marshall,7/5/2016,6.3,Southern Metropolitan,4836,3143,3,2,1,2113,1970,Stonnington,-37.8543,145.0262
Armadale,6/26 Mercer Rd,2,825000,S,u,Jellis,7/5/2016,6.3,Southern Metropolitan,4836,3143,2,1,1,0,2022,Stonnington,-37.8528,145.0268
Armadale,538a Orrong Rd,3,1586000,S,t,RT,7/5/2016,6.3,Southern Metropolitan,4836,3143,2,2,2,246,2022,Stonnington,-37.8566,145.0116
Armadale,18/41 Kooyong Rd,2,645000,S,u,Marshall,8/10/2016,6.3,Southern Metropolitan,4836,3143,3,1,1,0,1960,Stonnington,-37.8596,145.0198
Armadale,10 William St,1,1435000,SP,h,Jellis,8/10/2016,6.3,Southern Metropolitan,4836,3143,2,2,1,144,1900,Stonnington,-37.8564,145.0228
Armadale,15/405 Dandenong Rd,1,280000,PI,u,hockingstuart,10/9/2016,6.3,Southern Metropolitan,4836,3143,1,1,1,0,1975,Stonnington,-37.8619,145.0185
Armadale,1/2 Armadale St,1,400000,PI,u,hockingstuart,10/12/2016,6.3,Southern Metropolitan,4836,3143,1,1,1,0,2022,Stonnington,-37.8605,145.0185
Armadale,4/20 Mercer Rd,2,1780000,S,h,Marshall,10/12/2016,6.3,Southern Metropolitan,4836,3143,2,2,2,0,2022,Stonnington,-37.8537,145.0267
Armadale,8/58 Sutherland Rd,2,592500,S,u,hockingstuart,10/12/2016,6.3,Southern Metropolitan,4836,3143,2,1,1,0,1970,Stonnington,-37.8574,145.0174
Armadale,40 New St,2,1210000,S,h,Marshall,12/11/2016,6.3,Southern Metropolitan,4836,3143,2,1,0,249,1910,Stonnington,-37.8543,145.016
Armadale,35 Northcote Rd,4,2801000,S,h,Marshall,12/11/2016,6.3,Southern Metropolitan,4836,3143,4,2,2,624,1900,Stonnington,-37.8536,145.0173
Armadale,7/53 Wattletree Rd,1,390000,S,u,Jellis,14/05/2016,6.3,Southern Metropolitan,4836,3143,1,1,0,881,2022,Stonnington,-37.8614,145.0222
Armadale,791 High St,3,1800000,PI,h,RT,15/10/2016,6.3,Southern Metropolitan,4836,3143,3,2,2,405,1910,Stonnington,-37.8545,145.0145
Armadale,25 Llaneast St,4,2200000,PI,h,Jellis,15/10/2016,6.3,Southern Metropolitan,4836,3143,4,1,2,495,1900,Stonnington,-37.8613,145.0264
Armadale,8/569 Orrong Rd,1,324000,S,u,Jellis,16/04/2016,6.3,Southern Metropolitan,4836,3143,1,1,1,0,2022,Stonnington,-37.8537,145.0114
Armadale,367 Dandenong Rd,6,5525000,S,h,Marshall,17/09/2016,6.3,Southern Metropolitan,4836,3143,5,3,4,1491,1935,Stonnington,-37.8602,145.013
Armadale,34a Rose St,2,1125000,S,h,RT,17/09/2016,6.3,Southern Metropolitan,4836,3143,3,1,2,169,2022,Stonnington,-37.851,145.0161
Armadale,42 Rose St,3,2250000,S,h,Marshall,17/09/2016,6.3,Southern Metropolitan,4836,3143,3,3,1,301,2022,Stonnington,-37.8511,145.0167
Armadale,12 Auburn Gr,3,2360000,S,h,hockingstuart,18/03/2017,6.3,Southern Metropolitan,4836,3143,3,2,0,336,2022,Stonnington,-37.8558,145.015
Armadale,31 Hume St,2,1900000,VB,h,Jellis,18/03/2017,6.3,Southern Metropolitan,4836,3143,2,2,0,207,2022,Stonnington,-37.8571,145.0224
Armadale,10/581 Orrong Rd,1,440000,SP,u,Jellis,18/03/2017,6.3,Southern Metropolitan,4836,3143,1,1,1,0,1970,Stonnington,-37.8531,145.0115
Armadale,7/579 Dandenong Rd,2,490000,PI,u,Ray,18/06/2016,6.3,Southern Metropolitan,4836,3143,2,1,1,0,1966,Stonnington,-37.8646,145.0247
Armadale,19 Glassford St,3,2365000,S,h,Marshall,18/06/2016,6.3,Southern Metropolitan,4836,3143,3,2,1,316,2022,Stonnington,-37.8521,145.019
Armadale,14 New St,3,1300000,VB,h,Jellis,18/06/2016,6.3,Southern Metropolitan,4836,3143,2,1,2,212,1900,Stonnington,-37.8542,145.0149
Armadale,7/501 Orrong Rd,3,732000,S,u,Gary,18/06/2016,6.3,Southern Metropolitan,4836,3143,3,2,2,0,2022,Stonnington,-37.8597,145.0104
Armadale,6/51 Armadale St,2,704000,SP,u,Greg,19/11/2016,6.3,Southern Metropolitan,4836,3143,2,1,1,0,1969,Stonnington,-37.8573,145.0186
Armadale,12/41 Kooyong Rd,2,620000,VB,u,Marshall,19/11/2016,6.3,Southern Metropolitan,4836,3143,3,1,1,0,1970,Stonnington,-37.8596,145.0198
Armadale,63 Denbigh Rd,3,1900000,S,h,Marshall,22/05/2016,6.3,Southern Metropolitan,4836,3143,3,1,2,328,1900,Stonnington,-37.8559,145.0158
Armadale,13/56 Sutherland Rd,1,315000,SP,u,Fletchers,22/08/2016,6.3,Southern Metropolitan,4836,3143,1,1,1,0,2022,Stonnington,-37.8575,145.0174
Armadale,7/22 Derby St,1,450000,PI,u,hockingstuart,24/09/2016,6.3,Southern Metropolitan,4836,3143,1,1,1,0,2022,Stonnington,-37.8509,145.0203
Armadale,10/51 Armadale St,2,710000,S,u,Jellis,25/02/2017,6.3,Southern Metropolitan,4836,3143,2,1,1,2471,1970,Stonnington,-37.8573,145.0186
Armadale,2/377 Dandenong Rd,2,872000,S,u,Jellis,25/02/2017,6.3,Southern Metropolitan,4836,3143,2,1,1,1194,1953,Stonnington,-37.8604,145.0147
Armadale,1/14 Denbigh Rd,2,598000,S,u,hockingstuart,25/02/2017,6.3,Southern Metropolitan,4836,3143,2,1,1,0,1970,Stonnington,-37.8593,145.0156
Armadale,75 Sutherland Rd,3,1285000,S,h,Marshall,25/02/2017,6.3,Southern Metropolitan,4836,3143,3,1,2,186,1920,Stonnington,-37.8554,145.0173
Armadale,61 Union St,4,3660000,S,h,Jellis,25/02/2017,6.3,Southern Metropolitan,4836,3143,4,3,2,421,2022,Stonnington,-37.8593,145.0275
Armadale,1/403 Dandenong Rd,2,520000,S,u,hockingstuart,27/06/2016,6.3,Southern Metropolitan,4836,3143,1,1,1,0,1970,Stonnington,-37.8618,145.0183
Armadale,44 Denbigh Rd,4,3625000,S,h,Jellis,27/11/2016,6.3,Southern Metropolitan,4836,3143,4,1,2,709,1900,Stonnington,-37.8574,145.016
Armadale,44 Hampden Rd,4,4200000,VB,h,Kay,27/11/2016,6.3,Southern Metropolitan,4836,3143,4,3,3,563,2000,Stonnington,-37.8582,145.0138
Armadale,3/769 High St,3,1101000,S,t,Jellis,27/11/2016,6.3,Southern Metropolitan,4836,3143,3,1,2,103,2000,Stonnington,-37.8542,145.0135
Armadale,4 Mercer Rd,3,3512500,S,h,Marshall,27/11/2016,6.3,Southern Metropolitan,4836,3143,3,2,2,617,1998,Stonnington,-37.8557,145.0264
Armadale,17 Kooyong Rd,4,2000000,PI,h,Marshall,28/05/2016,6.3,Southern Metropolitan,4836,3143,4,3,4,544,2022,Stonnington,-37.8611,145.0195
Armadale,1/31 Mercer Rd,3,869000,S,u,Jellis,28/05/2016,6.3,Southern Metropolitan,4836,3143,2,1,1,0,1940,Stonnington,-37.853,145.0264
Armadale,16 Llaneast St,5,2810000,S,h,Marshall,28/08/2016,6.3,Southern Metropolitan,4836,3143,5,2,2,617,2022,Stonnington,-37.8611,145.0271
Armadale,2/532 Orrong Rd,2,565000,S,u,Ray,28/08/2016,6.3,Southern Metropolitan,4836,3143,3,1,1,0,2022,Stonnington,-37.8573,145.0112
Armadale,5/555 Orrong Rd,1,567000,S,u,hockingstuart,28/08/2016,6.3,Southern Metropolitan,4836,3143,1,1,1,0,2013,Stonnington,-37.8549,145.0113
Armadale,3/50 Denbigh Rd,2,546000,SP,u,hockingstuart,30/07/2016,6.3,Southern Metropolitan,4836,3143,2,1.5,0,0,2022,Stonnington,-37.8568,145.0161
Armadale,7/844 Malvern Rd,2,471500,S,u,Ray,30/07/2016,6.3,Southern Metropolitan,4836,3143,2,1,1,0,1980,Stonnington,-37.8503,145.0185
Ascot Vale,2/43 Roxburgh St,2,455000,S,u,Nelson,3/9/2016,5.9,Western Metropolitan,6567,3032,3,1,2,0,2022,Moonee Valley,-37.7756,144.9165
Ascot Vale,30 Rothwell St,3,940000,S,h,Nelson,3/12/2016,5.9,Western Metropolitan,6567,3032,3,1,2,298,1920,Moonee Valley,-37.7777,144.9195
Ascot Vale,9/5 Rothwell St,2,467000,SP,u,Brad,3/12/2016,5.9,Western Metropolitan,6567,3032,2,1,1,0,1980,Moonee Valley,-37.7761,144.9201
Ascot Vale,7 Francis St,3,1380000,SP,h,Nelson,4/3/2017,5.9,Western Metropolitan,6567,3032,3,2,2,277,1910,Moonee Valley,-37.7777,144.9221
Ascot Vale,2/21 Harold St,2,490000,VB,u,Jellis,4/3/2017,5.9,Western Metropolitan,6567,3032,2,1,1,423,1970,Moonee Valley,-37.7736,144.9015
Ascot Vale,44 The Parade,4,1850000,S,h,Brad,4/3/2017,5.9,Western Metropolitan,6567,3032,4,3,1,478,1900,Moonee Valley,-37.7729,144.9179
Ascot Vale,97 Walter St,3,1284000,S,h,Woodards,4/3/2017,5.9,Western Metropolitan,6567,3032,3,1,2,623,1938,Moonee Valley,-37.7758,144.9089
Ascot Vale,98 Epsom Rd,3,971000,SP,h,Nelson,4/6/2016,5.9,Western Metropolitan,6567,3032,3,2,2,285,1900,Moonee Valley,-37.775,144.9091
Ascot Vale,8 Geddes St,2,710000,PI,h,Nelson,4/6/2016,5.9,Western Metropolitan,6567,3032,2,1,1,214,1890,Moonee Valley,-37.7776,144.9142
Ascot Vale,75 Maribyrnong Rd,6,2425000,PI,h,Brad,4/6/2016,5.9,Western Metropolitan,6567,3032,6,3,2,1014,1887,Moonee Valley,-37.7721,144.9184
Ascot Vale,119 Roseberry St,2,750000,SP,h,Maddison,4/6/2016,5.9,Western Metropolitan,6567,3032,2,1,1,226,1920,Moonee Valley,-37.7745,144.9093
Ascot Vale,10 Fenton St,2,1053000,S,h,Nelson,6/8/2016,5.9,Western Metropolitan,6567,3032,2,1,1,269,1900,Moonee Valley,-37.7748,144.929
Ascot Vale,10 McCully St,3,1377000,S,h,Nelson,6/8/2016,5.9,Western Metropolitan,6567,3032,3,1,1,417,1900,Moonee Valley,-37.7756,144.9208
Ascot Vale,120 Epsom Rd,3,970000,S,h,Brad,7/5/2016,5.9,Western Metropolitan,6567,3032,3,1,2,350,1904,Moonee Valley,-37.7759,144.91
Ascot Vale,47 Hurtle St,2,940000,S,h,Nelson,7/5/2016,5.9,Western Metropolitan,6567,3032,2,1,1,330,2022,Moonee Valley,-37.773,144.9049
Ascot Vale,63 Kent St,2,751000,PI,h,Nelson,7/5/2016,5.9,Western Metropolitan,6567,3032,2,1,1,118,1890,Moonee Valley,-37.7807,144.9288
Ascot Vale,4 The Parade,2,950000,SP,h,Raine,7/5/2016,5.9,Western Metropolitan,6567,3032,2,1,1,173,1900,Moonee Valley,-37.7731,144.9206
Ascot Vale,1/17 Epsom Rd,2,685000,S,u,Brad,7/11/2016,5.9,Western Metropolitan,6567,3032,2,1,2,228,1995,Moonee Valley,-37.7718,144.9066
Ascot Vale,41 Monash St,3,1230000,S,h,Nelson,8/10/2016,5.9,Western Metropolitan,6567,3032,4,1,2,594,1960,Moonee Valley,-37.7819,144.9064
Ascot Vale,2/78 Ormond Rd,2,636500,S,h,Jellis,8/10/2016,5.9,Western Metropolitan,6567,3032,2,1,1,0,2022,Moonee Valley,-37.7738,144.9345
Ascot Vale,83 Roseberry St,3,910000,S,h,Raine,8/10/2016,5.9,Western Metropolitan,6567,3032,3,1,0,317,2022,Moonee Valley,-37.7746,144.9112
Ascot Vale,51 Francis St,2,770000,PI,h,Nelson,10/9/2016,5.9,Western Metropolitan,6567,3032,2,1,1,226,1900,Moonee Valley,-37.7774,144.9186
Ascot Vale,33 Dalgety Dr,3,960000,S,h,Walshe,10/12/2016,5.9,Western Metropolitan,6567,3032,3,2,2,229,2011,Moonee Valley,-37.7778,144.9065
Ascot Vale,12 Mirams St,4,890000,SP,h,Raine,10/12/2016,5.9,Western Metropolitan,6567,3032,4,1,1,300,1890,Moonee Valley,-37.7766,144.9143
Ascot Vale,2 The Parade,2,965000,S,h,Nelson,10/12/2016,5.9,Western Metropolitan,6567,3032,2,1,1,170,2022,Moonee Valley,-37.7732,144.9206
Ascot Vale,78 The Parade,3,1440000,S,h,Nelson,11/2/2017,5.9,Western Metropolitan,6567,3032,3,1,1,487,1900,Moonee Valley,-37.7725,144.9146
Ascot Vale,11 Ascot St,2,955000,S,h,Woodards,11/3/2017,5.9,Western Metropolitan,6567,3032,2,1,0,255,2022,Moonee Valley,-37.7825,144.9208
Ascot Vale,24/54 Epsom Rd,2,450000,VB,u,Nelson,12/11/2016,5.9,Western Metropolitan,6567,3032,2,1,1,0,2010,Moonee Valley,-37.7731,144.9074
Ascot Vale,2 Farncomb St,3,801000,S,h,Jellis,12/11/2016,5.9,Western Metropolitan,6567,3032,3,1,2,431,1950,Moonee Valley,-37.781,144.9207
Ascot Vale,26 Newsom St,3,1000000,PI,h,Brad,12/11/2016,5.9,Western Metropolitan,6567,3032,3,2,2,440,1955,Moonee Valley,-37.7746,144.9031
Ascot Vale,8 Pentland St,3,1435000,S,h,Nelson,12/11/2016,5.9,Western Metropolitan,6567,3032,3,2,2,532,1950,Moonee Valley,-37.7737,144.904
Ascot Vale,8/129 The Parade,1,390000,S,u,Alexkarbon,12/11/2016,5.9,Western Metropolitan,6567,3032,1,1,1,0,1972,Moonee Valley,-37.7723,144.9094
Ascot Vale,52 Monash St,3,1425000,PI,h,Jellis,13/08/2016,5.9,Western Metropolitan,6567,3032,3,2,2,495,1920,Moonee Valley,-37.7821,144.9055
Ascot Vale,58 Fenton St,4,1340000,S,h,Nelson,14/05/2016,5.9,Western Metropolitan,6567,3032,3,2,2,683,1978,Moonee Valley,-37.775,144.932
Ascot Vale,70 Munro St,3,955000,S,h,Brad,14/05/2016,5.9,Western Metropolitan,6567,3032,3,1,1,263,1910,Moonee Valley,-37.7753,144.9116
Ascot Vale,125 Epsom Rd,4,1100000,VB,h,Nelson,15/10/2016,5.9,Western Metropolitan,6567,3032,4,2,5,559,1920,Moonee Valley,-37.7791,144.9136
Ascot Vale,33 Hockey La,3,1255000,S,h,Nelson,15/10/2016,5.9,Western Metropolitan,6567,3032,3,2,2,308,2022,Moonee Valley,-37.7759,144.9338
Ascot Vale,3/28 Ormond Rd,2,432000,S,u,Biggin,15/10/2016,5.9,Western Metropolitan,6567,3032,2,1,1,0,1978,Moonee Valley,-37.773,144.9303
Ascot Vale,7 Angler Pde,4,1640000,S,h,Raine,16/04/2016,5.9,Western Metropolitan,6567,3032,4,3,2,562,1890,Moonee Valley,-37.782,144.903
Ascot Vale,26 Ayr St,6,1430000,S,h,Nelson,16/04/2016,5.9,Western Metropolitan,6567,3032,4,2,1,461,1900,Moonee Valley,-37.78,144.9295
Ascot Vale,2/127 Epsom Rd,2,610000,SP,u,Brad,16/04/2016,5.9,Western Metropolitan,6567,3032,2,1,1,301,1995,Moonee Valley,-37.7791,144.914
Ascot Vale,57 The Parade,3,940000,S,h,Nelson,16/04/2016,5.9,Western Metropolitan,6567,3032,3,3,1,491,1950,Moonee Valley,-37.7727,144.9136
